alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.8238	Cluster-6862.2	-3.0614306916913	GO:0009540, GO:0052662, GO:0052663, GO:0071949, GO:0044550, GO:0055114	GO:0009540, GO:0052662, GO:0052663, GO:0071949, GO:0044550, GO:0055114	Putative FAD-binding domain, FAD/NAD(P)-binding domain-containing protein	Putative FAD-binding domain, FAD/NAD(P)-binding domain-containing protein
Cluster-1632.0	Cluster-3554.39140	-2.51695155467649	GO:0003700, GO:0043565, GO:0006355, GO:0010214	GO:0003700, GO:0043565, GO:0006355, GO:0010214	Putative transcription factor WRKY family	Putative transcription factor WRKY family
Cluster-9287.0	Cluster-8936.0	-3.65744897502845	GO:0001101,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009605,GO:0009607,GO:0009615,GO:0009719,GO:0009725,GO:0009751,GO:0009892,GO:0009987,GO:0010025,GO:0010033,GO:0010166,GO:0010467,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0014070,GO:0016070,GO:0016246,GO:0016441,GO:0016458,GO:0019222,GO:0030422,GO:0031047,GO:0031050,GO:0034641,GO:0035194,GO:0040029,GO:0042221,GO:0042493,GO:0043170,GO:0043207,GO:0043331,GO:0044237,GO:0044238,GO:0046483,GO:0046677,GO:0048518,GO:0048519,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0060147,GO:0060148,GO:0060255,GO:0060968,GO:0065007,GO:0070887,GO:0070918,GO:0071310,GO:0071359,GO:0071407,GO:0071704,GO:0090304,GO:1901360,GO:1901568,GO:1901570,GO:1901576,GO:1901698,GO:1901699,GO:1901700	GO:0001101,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009605,GO:0009607,GO:0009615,GO:0009719,GO:0009725,GO:0009751,GO:0009892,GO:0009987,GO:0010025,GO:0010033,GO:0010166,GO:0010467,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0014070,GO:0016070,GO:0016246,GO:0016441,GO:0016458,GO:0019222,GO:0030422,GO:0031047,GO:0031050,GO:0034641,GO:0035194,GO:0040029,GO:0042221,GO:0042493,GO:0043170,GO:0043207,GO:0043331,GO:0044237,GO:0044238,GO:0046483,GO:0046677,GO:0048518,GO:0048519,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0060147,GO:0060148,GO:0060255,GO:0060968,GO:0065007,GO:0070887,GO:0070918,GO:0071310,GO:0071359,GO:0071407,GO:0071704,GO:0090304,GO:1901360,GO:1901568,GO:1901570,GO:1901576,GO:1901698,GO:1901699,GO:1901700	Probably involved in the RNA silencing pathway and required for the generation of small interfering RNAs (siRNAs)	Probably involved in the RNA silencing pathway and required for the generation of small interfering RNAs (siRNAs)
Cluster-2.46165	Cluster-3554.30324	-3.69605109538097	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0006629,GO:0006720,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0016020,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0042214,GO:0042221,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044550,GO:0046246,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071241,GO:0071248,GO:0071281,GO:0071704,GO:0097007,GO:0097008,GO:1901576	None	cytochrome P450	None
Cluster-2.46703	Cluster-7402.0	-3.85097424116426	None	None	None	None
Cluster-2.34855	Cluster-3554.18486	-3.00849631374439	None	None	hypothetical protein	hypothetical protein
Cluster-2.50789	Cluster-6077.0	3.84806455381898	GO:0001708,GO:0007275,GO:0007389,GO:0008150,GO:0009653,GO:0009790,GO:0009880,GO:0009888,GO:0009933,GO:0009987,GO:0010014,GO:0030154,GO:0032501,GO:0032502,GO:0045165,GO:0048507,GO:0048532,GO:0048856,GO:0048869,GO:0090421	None	oberon 3	Uncharacterized protein K02A2.6-like
Cluster-2.12983	Cluster-3444.0	3.48297381718796	None	GO:0005739, GO:0009570, GO:0004801, GO:0005975, GO:0006098, GO:0009809, GO:0033587	Transaldolase	Putative transaldolase
Cluster-2.15568	Cluster-3554.11089	-2.73475051915007	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0016491,GO:0019904,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0055114	GO:0016021, GO:0000293, GO:0055114	Transmembrane ascorbate ferrireductase	Putative ascorbate ferrireductase (transmembrane)
Cluster-2.3009	Cluster-3554.15362	-4.40875127823161	None	GO:0003682	SAWADEE domain	Putative SAWADEE domain-containing protein
Cluster-2.31188	Cluster-3554.6045	-2.52133034910124	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0005732,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016072,GO:0016073,GO:0016556,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0031119,GO:0031120,GO:0031429,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0040031,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0071840,GO:0072588,GO:0090304,GO:1901360,GO:1902494,GO:1990481,GO:1990904	None	Pseudouridine synthase	Putative tRNA pseudouridine(13) synthase
Cluster-9997.0	Cluster-2858.0	6.11152079525803	GO:0008270, GO:0061630, GO:0000209, GO:0042787, GO:0043161	GO:0008270, GO:0061630, GO:0000209, GO:0042787, GO:0043161	hypothetical protein	hypothetical protein
Cluster-12713.0	Cluster-3554.30932	-2.63519671184323	None	None	Glycine-rich cell wall structural protein	Glycine-rich cell wall structural protein
Cluster-2.3953	Cluster-3554.465	3.05066984908774	None	None	Putative DnaJ domain-containing protein	Putative DnaJ domain-containing protein
Cluster-12606.0	Cluster-7194.2	3.58503560804621	GO:0003677	None	Putative transcription factor MYB-HB-like family	transcription factor
Cluster-2.53230	Cluster-3554.599	-2.66054168680144	GO:0004842, GO:0016874, GO:0016567	GO:0004842, GO:0016874, GO:0016567	Putative aminoacyltransferase, E1 ubiquitin-activating enzyme	Putative aminoacyltransferase, E1 ubiquitin-activating enzyme
Cluster-2.4955	Cluster-13419.0	2.67291595861904	GO:0009507	GO:0009507	Putative thioredoxin-like, peroxiredoxin-like FAM213/AAED1	Putative thioredoxin-like, peroxiredoxin-like FAM213/AAED1
Cluster-2.21437	Cluster-3554.13327	2.90112861244733	None	None	None	None
Cluster-2.55003	Cluster-3554.38616	-2.64270450768871	None	None	hypothetical protein	hypothetical protein
Cluster-2.30717	Cluster-5904.1	-3.55052785088648	None	None	superfamily protein	superfamily protein
Cluster-5146.0	Cluster-3554.40725	-3.57166732131943	GO:0016021, GO:0015095, GO:0015693, GO:1903830	GO:0003674,GO:0005215,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0015075,GO:0015095,GO:0015318,GO:0015693,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0070838,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:1903830	hypothetical protein	Magnesium transporter MRS2-I-like
Cluster-2.23950	Cluster-3554.30798	-2.50748360064134	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006629,GO:0006631,GO:0006690,GO:0008150,GO:0008152,GO:0009507,GO:0009532,GO:0009534,GO:0009536,GO:0009570,GO:0009579,GO:0009987,GO:0010597,GO:0016165,GO:0016491,GO:0016701,GO:0016702,GO:0019372,GO:0019752,GO:0031976,GO:0031984,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0051213,GO:0055114,GO:0071704,GO:1901568	GO:0016702, GO:0046872, GO:0031408, GO:0055114	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding	Putative linoleate 13S-lipoxygenase
Cluster-2.22674	Cluster-3554.22764	2.98472781715026	GO:0016021, GO:0046872, GO:0009878	None	Putative Late nodulin	None
Cluster-2.36376	Cluster-3554.18200	-2.63945170969749	GO:0016021, GO:0046872, GO:0009878	GO:0005886, GO:0016021, GO:0022857, GO:0055085	Putative Late nodulin	Late_nodulin_protein
Cluster-2.34925	Cluster-4184.1	-10.0184249326332	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0031974,GO:0031981,GO:0034641,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0070035,GO:0071704,GO:0090304,GO:0140098,GO:1901360	GO:0003676, GO:0004004, GO:0005524, GO:0010501	DEAD-box ATP-dependent RNA helicase	Putative RNA helicase
Cluster-2.2289	Cluster-10422.0	-2.61102788410457	GO:0004609	GO:0004609	Putative C2 domain-containing protein	Putative C2 domain-containing protein
Cluster-4972.0	Cluster-7151.0	-2.63658513503431	GO:0016021, GO:0003841, GO:0016787	GO:0016021, GO:0003841, GO:0016787	Putative 4,5-9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase	Putative 4,5-9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
Cluster-2.47075	Cluster-3554.34627	2.74412583794158	GO:0016021, GO:0010167, GO:0015706	GO:0016021, GO:0010167, GO:0015706	Putative high-affinity nitrate transporter	Putative high-affinity nitrate transporter
Cluster-2.53068	Cluster-3554.23589	4.7541330840176	GO:0000166,GO:0002376,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0008219,GO:0009626,GO:0009987,GO:0012501,GO:0016020,GO:0019897,GO:0019898,GO:0023052,GO:0033554,GO:0034050,GO:0036094,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944,GO:0097159,GO:1901265,GO:1901363	GO:0000166,GO:0002376,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0008219,GO:0009626,GO:0009987,GO:0012501,GO:0016020,GO:0019897,GO:0019898,GO:0023052,GO:0033554,GO:0034050,GO:0036094,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944,GO:0097159,GO:1901265,GO:1901363	Belongs to the disease resistance NB-LRR family	Belongs to the disease resistance NB-LRR family
Cluster-10317.0	Cluster-9798.0	-2.58195854147228	None	None	hypothetical protein	hypothetical protein
Cluster-11900.2	Cluster-3554.36386	-3.86886252499818	GO:0002229,GO:0002237,GO:0002239,GO:0002682,GO:0002831,GO:0002833,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0006952,GO:0008150,GO:0009314,GO:0009411,GO:0009416,GO:0009605,GO:0009607,GO:0009617,GO:0009628,GO:0009889,GO:0009987,GO:0010033,GO:0010112,GO:0010224,GO:0010337,GO:0010468,GO:0010556,GO:0010565,GO:0010817,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031347,GO:0031349,GO:0032101,GO:0032103,GO:0032350,GO:0042221,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0043900,GO:0043902,GO:0044424,GO:0044464,GO:0045088,GO:0046885,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0062012,GO:0065007,GO:0065008,GO:0071216,GO:0071219,GO:0080090,GO:0080134,GO:0080142,GO:0097159,GO:0098542,GO:0140110,GO:1900424,GO:1900426,GO:1901363,GO:1903506,GO:2000112,GO:2001141	GO:0005516, GO:0006950	calmodulin binding protein	Putative CALMODULIN-BINDING PROTEIN60
Cluster-2.54166	Cluster-3554.30364	-2.57041235973457	GO:0016021	None	hypothetical protein	None
Cluster-2.28531	Cluster-3554.22778	-5.68194322716941	None	None	None	None
Cluster-7712.4	Cluster-3554.44077	-4.40417770844644	None	GO:0001505,GO:0003674,GO:0003824,GO:0004793,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006544,GO:0006545,GO:0006566,GO:0006567,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008732,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009068,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016054,GO:0016829,GO:0016830,GO:0016832,GO:0017144,GO:0019752,GO:0042133,GO:0042136,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0065007,GO:0065008,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607	None	Aldolase
Cluster-346.0	Cluster-3554.44728	-4.63755961361838	GO:0003674,GO:0005215,GO:0005342,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009670,GO:0015075,GO:0015121,GO:0015291,GO:0015297,GO:0015301,GO:0015318,GO:0015355,GO:0015605,GO:0015711,GO:0015714,GO:0015717,GO:0015718,GO:0015748,GO:0015849,GO:0022804,GO:0022857,GO:0034220,GO:0035436,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071917,GO:0089721,GO:0089722,GO:0098656,GO:0099516,GO:1901264,GO:1903825,GO:1905039	GO:0005739, GO:0009941, GO:0016021, GO:0004693, GO:0015120, GO:0015121, GO:0015713, GO:0034219, GO:0051726, GO:0089722	Phosphoenolpyruvate phosphate translocator 2	Putative triose phosphate/phosphoenolpyruvate translocator, sugar phosphate transporter
Cluster-3774.0	Cluster-3554.45527	3.94207704244415	GO:0003674,GO:0003824,GO:0016740,GO:0016746,GO:0016747,GO:0033809	GO:0003674,GO:0003824,GO:0016740,GO:0016746,GO:0016747,GO:0033809	phenolic glucoside malonyltransferase	phenolic glucoside malonyltransferase
Cluster-2.62212	Cluster-6541.1	-2.71387363358484	GO:0000145, GO:0006887	GO:0000145, GO:0006887	Putative exocyst complex component Exo70, cullin repeat-like-containing domain-containing protein	Putative exocyst complex component Exo70, cullin repeat-like-containing domain-containing protein
Cluster-2.7354	Cluster-3554.27468	-9.91354969498951	GO:0001666,GO:0003674,GO:0005215,GO:0005342,GO:0005372,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006833,GO:0006855,GO:0006950,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009628,GO:0012505,GO:0015075,GO:0015103,GO:0015105,GO:0015129,GO:0015250,GO:0015267,GO:0015318,GO:0015698,GO:0015700,GO:0015711,GO:0015718,GO:0015727,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0031224,GO:0031226,GO:0031347,GO:0034220,GO:0035873,GO:0036293,GO:0042044,GO:0042221,GO:0042493,GO:0042891,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046685,GO:0046942,GO:0046943,GO:0048583,GO:0050789,GO:0050896,GO:0051179,GO:0051181,GO:0051234,GO:0055085,GO:0065007,GO:0070482,GO:0071702,GO:0071944,GO:0080134,GO:0080170,GO:0098656,GO:1901618,GO:1903825,GO:1905039	GO:0005887, GO:0043661, GO:0015250, GO:0015254, GO:0006833, GO:0009877, GO:0009992, GO:0015793, GO:0034220	Belongs to the MIP aquaporin (TC 1.A.8) family	Putative major intrinsic protein
Cluster-12011.0	Cluster-6201.0	-3.53341462225545	GO:0016021	GO:0016021	hypothetical protein	hypothetical protein
Cluster-2.7374	Cluster-6860.0	-3.65235112571553	None	GO:0004571, GO:0042578, GO:0008152	None	Putative SAC domain-containing protein
Cluster-2.47027	Cluster-8458.0	-3.34899499845958	None	None	None	hypothetical protein
Cluster-865.0	Cluster-3554.42398	-2.9222256327455	None	None	Zinc finger MYM-type protein 1-like	Zinc finger MYM-type protein 1-like
Cluster-2.42182	Cluster-3860.0	5.42481550358814	None	None	receptor-like serine threonine-protein kinase	None
Cluster-9236.0	Cluster-3554.2373	-3.55679983477417	GO:0016021, GO:0051119, GO:0034219	GO:0016021, GO:0051119, GO:0034219	Putative SWEET sugar transporter	Putative SWEET sugar transporter
Cluster-2.47358	Cluster-10270.0	2.73648541559289	GO:0005634, GO:0003700, GO:0043565, GO:0006351, GO:0006355	GO:0005634, GO:0003700, GO:0043565, GO:0006351, GO:0006355	Putative transcription factor GRAS family	Putative transcription factor GRAS family
Cluster-2.3502	Cluster-3554.34781	-3.41542640205191	GO:0000272,GO:0002376,GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005975,GO:0005976,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009044,GO:0009056,GO:0009057,GO:0009605,GO:0009607,GO:0009627,GO:0009814,GO:0009987,GO:0010383,GO:0010410,GO:0016052,GO:0016787,GO:0016798,GO:0030312,GO:0031221,GO:0031222,GO:0043170,GO:0043207,GO:0044036,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0045087,GO:0045491,GO:0045493,GO:0046556,GO:0048046,GO:0050896,GO:0051704,GO:0051707,GO:0071554,GO:0071704,GO:0071944,GO:0097599,GO:0098542,GO:1901575	GO:0005578, GO:0009505, GO:0016021, GO:0009044, GO:0046556, GO:0031222, GO:0045493	beta-D-xylosidase	Putative glycosidase
Cluster-2.2699	Cluster-7365.0	3.26251487318477	GO:0016702, GO:0046872, GO:0031408, GO:0055114	GO:0016702, GO:0046872, GO:0031408, GO:0055114	Putative linoleate 9S-lipoxygenase	Putative linoleate 9S-lipoxygenase
Cluster-2.9418	Cluster-3554.32174	-3.92917434786498	None	None	TMV resistance protein N-like	TMV resistance protein N-like
Cluster-2.57552	Cluster-3554.20682	-4.46937428746772	GO:0003677, GO:0004386, GO:0005524	GO:0000166,GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006289,GO:0006293,GO:0006294,GO:0006296,GO:0006325,GO:0006338,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022607,GO:0031334,GO:0031974,GO:0031981,GO:0032392,GO:0032508,GO:0033554,GO:0033683,GO:0034622,GO:0034641,GO:0036094,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051276,GO:0051716,GO:0065003,GO:0065004,GO:0065007,GO:0070013,GO:0070035,GO:0070911,GO:0071103,GO:0071704,GO:0071824,GO:0071840,GO:0071944,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901265,GO:1901360,GO:1901363	Putative DNA helicase chromatin remodeling SNF2 family	chromodomain-helicase-DNA-binding protein 1-like
Cluster-6890.0	Cluster-3554.19668	-3.99476297751984	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005778,GO:0006732,GO:0006766,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009110,GO:0009507,GO:0009526,GO:0009536,GO:0009941,GO:0009987,GO:0016020,GO:0031090,GO:0031903,GO:0031967,GO:0031969,GO:0031975,GO:0042170,GO:0042180,GO:0042181,GO:0042372,GO:0042374,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0051186,GO:0051188,GO:0071704,GO:0098588,GO:0098805,GO:1901576,GO:1901661,GO:1901663	GO:0005777, GO:0009507, GO:0016021, GO:0004467, GO:0008756, GO:0001676, GO:0042372	2-succinylbenzoate--CoA ligase, chloroplastic	Putative o-succinylbenzoate--CoA ligase
Cluster-2.52983	Cluster-1297.0	-3.10287241985768	GO:0016491, GO:0031177, GO:0006633, GO:0055114	GO:0016491, GO:0031177, GO:0006633, GO:0055114	Putative Acyl carrier protein (ACP)	Putative Acyl carrier protein (ACP)
Cluster-2.21773	Cluster-2320.0	2.5026803472011	GO:0005739, GO:0005829, GO:0009507, GO:0004733, GO:0010181, GO:0052856, GO:0052857, GO:0006734, GO:0006739, GO:0008615, GO:0042823, GO:0055114	GO:0005739, GO:0005829, GO:0009507, GO:0004733, GO:0010181, GO:0052856, GO:0052857, GO:0006734, GO:0006739, GO:0008615, GO:0042823, GO:0055114	Putative pyridoxal 5'-phosphate synthase, NAD(P)H-hydrate epimerase	Putative pyridoxal 5'-phosphate synthase, NAD(P)H-hydrate epimerase
Cluster-2.9238	Cluster-12550.0	3.09946302581008	GO:0016161, GO:0000272	GO:0016161, GO:0000272	Beta-amylase	Beta-amylase
Cluster-2.45384	Cluster-3554.27830	-3.38552339641785	None	None	None	None
Cluster-2.29798	Cluster-3554.23586	2.92478220346087	None	None	None	ubiquitinyl hydrolase activity
Cluster-2.24170	Cluster-3554.9504	7.13600386186729	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	None	Belongs to the GRAS family	None
Cluster-1278.0	Cluster-3554.40766	2.74254903775407	None	None	hypothetical protein	hypothetical protein
Cluster-3686.0	Cluster-3554.39787	-2.69858707689991	GO:0006355	GO:0006355	Putative transcription regulator Others family	Putative transcription regulator Others family
Cluster-8484.0	Cluster-5405.0	-2.66556790879599	None	None	hypothetical protein	hypothetical protein
Cluster-2.29819	Cluster-4299.0	4.01393875060685	None	None	Protein tyrosine kinase	Protein tyrosine kinase
Cluster-2.27635	Cluster-3554.26244	3.62174577550023	None	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005768,GO:0006629,GO:0006810,GO:0006900,GO:0006914,GO:0006996,GO:0007032,GO:0007034,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008202,GO:0009056,GO:0009987,GO:0010008,GO:0010256,GO:0012505,GO:0016020,GO:0016043,GO:0016050,GO:0016125,GO:0016192,GO:0016197,GO:0016236,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022607,GO:0030554,GO:0031090,GO:0031410,GO:0031982,GO:0032507,GO:0032509,GO:0032511,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033365,GO:0034067,GO:0034613,GO:0035639,GO:0036094,GO:0036452,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0045053,GO:0045185,GO:0045324,GO:0046907,GO:0046983,GO:0051179,GO:0051234,GO:0051235,GO:0051259,GO:0051260,GO:0051641,GO:0051649,GO:0051651,GO:0061024,GO:0061919,GO:0065003,GO:0065007,GO:0065008,GO:0070676,GO:0070727,GO:0071704,GO:0071840,GO:0071985,GO:0097159,GO:0097367,GO:0097708,GO:0098588,GO:0098796,GO:0098805,GO:1901265,GO:1901360,GO:1901363,GO:1901615,GO:1902494,GO:1904949,GO:1990621	Putative Late nodulin	Late_nodulin_protein
Cluster-2.50334	Cluster-3554.25246	-2.60875584132616	None	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005911,GO:0006949,GO:0008150,GO:0009505,GO:0009506,GO:0009653,GO:0009987,GO:0030054,GO:0030312,GO:0032502,GO:0044424,GO:0044444,GO:0044464,GO:0048646,GO:0048856,GO:0055044,GO:0071944	None	atexp4,atexpa4,athexp alpha 1.6,expa4
