alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.43712	Cluster-3554.37072	-5.00544751235936	GO:0000349,GO:0000375,GO:0000377,GO:0000393,GO:0000398,GO:0000974,GO:0001701,GO:0001824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007275,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009790,GO:0009792,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0018130,GO:0019438,GO:0022607,GO:0022613,GO:0022618,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0033554,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0043009,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0048856,GO:0050896,GO:0051716,GO:0065003,GO:0071007,GO:0071010,GO:0071012,GO:0071013,GO:0071014,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990904	GO:0000974, GO:0071010, GO:0071012, GO:0071013, GO:0071014, GO:0000349	Pre-mRNA-splicing factor	Putative tetratricopeptide-like helical domain-containing protein
Cluster-2.56802	Cluster-3554.41263	-11.590680397618	None	GO:0003824	L-cysteine	Putative isopenicillin-N epimerase
Cluster-2.54517	Cluster-3554.34815	-6.0337844498546	None	None	None	Zinc finger BED domain-containing protein RICESLEEPER
Cluster-2.5880	Cluster-11209.0	-8.36636975478659	GO:0003677	GO:0003677	Putative transcription factor MYB-HB-like family	Putative transcription factor MYB-HB-like family
Cluster-2.17882	Cluster-3554.42814	-6.0727781175346	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005730,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0070035,GO:0071013,GO:0071704,GO:0090304,GO:0140098,GO:1901360,GO:1902494,GO:1990904	GO:0071013, GO:0003676, GO:0004004, GO:0005524, GO:0008270, GO:0010501	DEAD-box ATP-dependent RNA helicase	Putative RNA helicase transcription factor interactor and regulator CCHC(Zn) family
Cluster-11001.8	Cluster-3554.6630	-5.2906187345322	None	GO:0008146, GO:0016787	Belongs to the sulfotransferase 1 family	Putative P-loop containing nucleoside triphosphate hydrolase
Cluster-6572.1	Cluster-3554.42619	-5.42356073289731	GO:0002082,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006140,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009892,GO:0009987,GO:0009991,GO:0010563,GO:0016020,GO:0019216,GO:0019219,GO:0019220,GO:0019222,GO:0019866,GO:0031090,GO:0031323,GO:0031324,GO:0031333,GO:0031667,GO:0031668,GO:0031669,GO:0031966,GO:0031967,GO:0031975,GO:0033554,GO:0042325,GO:0042326,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043457,GO:0043467,GO:0044087,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045934,GO:0045936,GO:0045980,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051174,GO:0051716,GO:0062012,GO:0062014,GO:0065007,GO:0071496,GO:0080090,GO:0090324,GO:1900542,GO:1900543,GO:1901856,GO:1902956,GO:1902957,GO:1903578,GO:1903579,GO:1905446,GO:1905447	None	Mitochondrial import inner membrane translocase subunit	Putative DnaJ domain-containing protein
Cluster-2.9633	Cluster-3554.27032	-5.70246335542729	None	GO:0005774, GO:0005794, GO:0005886, GO:0016021, GO:0004888, GO:0000278, GO:0006571, GO:0007166, GO:0007202, GO:0009094, GO:0009735, GO:0009738, GO:0009742, GO:0009785, GO:0009788, GO:0009908, GO:0009939, GO:0010231, GO:0010244, GO:0032960	None	Putative GCR1-cAMP receptor
Cluster-2.12269	Cluster-3554.32460	-5.69599145633674	None	GO:0016021, GO:0008120, GO:0006679	Glycosyl transferase family 21	Putative ceramide glucosyltransferase
Cluster-2.7468	Cluster-3554.7500	-5.631687919871	GO:0000003,GO:0000228,GO:0000280,GO:0000785,GO:0000790,GO:0002252,GO:0002376,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005731,GO:0005737,GO:0005829,GO:0006325,GO:0006464,GO:0006482,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0006996,GO:0007049,GO:0007140,GO:0007143,GO:0007275,GO:0007276,GO:0007292,GO:0008150,GO:0008152,GO:0008214,GO:0009553,GO:0009555,GO:0009561,GO:0009605,GO:0009607,GO:0009615,GO:0009616,GO:0009814,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0016043,GO:0016441,GO:0016458,GO:0016569,GO:0016570,GO:0016577,GO:0019222,GO:0019538,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0030874,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033169,GO:0035197,GO:0035821,GO:0036211,GO:0040029,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044003,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044452,GO:0044454,GO:0044464,GO:0044703,GO:0045087,GO:0048229,GO:0048232,GO:0048285,GO:0048519,GO:0048609,GO:0048856,GO:0050789,GO:0050896,GO:0051276,GO:0051321,GO:0051607,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052018,GO:0052249,GO:0055046,GO:0060145,GO:0060255,GO:0061980,GO:0065007,GO:0070013,GO:0070076,GO:0070988,GO:0071704,GO:0071840,GO:0097159,GO:0098542,GO:0098586,GO:0140013,GO:1901363,GO:1901564,GO:1903046	GO:0003743, GO:0006413	Belongs to the argonaute family	Putative post-transcriptional gene silencing PAZ-Argonaute family
Cluster-2.27740	Cluster-3554.36681	-12.5601631153381	GO:0005575,GO:0005618,GO:0005623,GO:0005911,GO:0009505,GO:0009506,GO:0030054,GO:0030312,GO:0044464,GO:0055044,GO:0071944	GO:0016021, GO:0046872, GO:0009878	Late_nodulin_protein	Putative Late nodulin
Cluster-2.58296	Cluster-3554.12129	-5.88244135420877	None	GO:0000164, GO:0004864, GO:0009966, GO:0043086, GO:0043666	None	Putative protein phosphatase inhibitor 2 (IPP-2)
Cluster-2.39786	Cluster-3554.31722	-11.1799102678834	GO:0016021, GO:0046872, GO:0009878	GO:0016021, GO:0046872, GO:0009878	Putative Late nodulin	Putative Late nodulin
Cluster-2.57913	Cluster-3554.30363	-5.3704533326113	GO:0000003,GO:0001101,GO:0003002,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004888,GO:0005034,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0007154,GO:0007165,GO:0007275,GO:0007389,GO:0008150,GO:0008152,GO:0009414,GO:0009415,GO:0009628,GO:0009791,GO:0009927,GO:0009987,GO:0010035,GO:0010154,GO:0010375,GO:0010431,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0021700,GO:0022414,GO:0023052,GO:0032501,GO:0032502,GO:0032504,GO:0036211,GO:0038023,GO:0042221,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0048316,GO:0048608,GO:0048609,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0061458,GO:0065007,GO:0071695,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901700	GO:0005783, GO:0016021, GO:0000155, GO:0000160, GO:0010105, GO:0018106, GO:0023014	Histidine kinase	Putative histidine kinase response regulator and transcription factor RR-A-type family
Cluster-2.18419	Cluster-8935.0	-7.06788879997413	GO:0000003,GO:0000375,GO:0000377,GO:0000398,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0008380,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0010467,GO:0016070,GO:0016071,GO:0019219,GO:0019222,GO:0022414,GO:0030532,GO:0031323,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044030,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0046540,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051052,GO:0051171,GO:0060255,GO:0061458,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:0097525,GO:0097526,GO:0120114,GO:1901360,GO:1990904	GO:0019013, GO:0046540, GO:0000398	U4 U6 small nuclear ribonucleoprotein	Putative U4/U6 small nuclear ribonucleoprotein Prp3
Cluster-2.39100	Cluster-3554.15771	-12.5189458528427	GO:0046872, GO:0009878	GO:0043231, GO:0080043, GO:0080044, GO:0009813, GO:0052696	Late_nodulin_protein	Late_nodulin_protein
Cluster-2.815	Cluster-3554.19133	-10.22243270502	GO:0003676	GO:0016020, GO:0046872, GO:0009878	Late_nodulin_protein	Putative Late nodulin
Cluster-2.53253	Cluster-3554.42735	-6.27997540759485	GO:0000166,GO:0001664,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0004857,GO:0005095,GO:0005102,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005834,GO:0005886,GO:0007154,GO:0007165,GO:0007186,GO:0007187,GO:0007188,GO:0008150,GO:0009898,GO:0009987,GO:0016020,GO:0016247,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019897,GO:0019898,GO:0023052,GO:0030234,GO:0030695,GO:0031234,GO:0031683,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0034260,GO:0035639,GO:0036094,GO:0043086,GO:0043087,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044877,GO:0048519,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051336,GO:0051346,GO:0051716,GO:0060589,GO:0065007,GO:0065009,GO:0071944,GO:0097159,GO:0097367,GO:0098552,GO:0098562,GO:0098772,GO:0098796,GO:0098797,GO:1901265,GO:1901363,GO:1902494,GO:1905360	GO:0005634, GO:0003924, GO:0004871, GO:0005525, GO:0031683, GO:0007186, GO:0008152	guanine nucleotide-binding protein	Putative guanine nucleotide binding protein (G-protein), alpha subunit
Cluster-2.46588	Cluster-10957.0	-6.37241733216071	None	GO:0004867, GO:0009611, GO:0010951	Inhibitor	Putative proteinase inhibitor I13, potato inhibitor I
Cluster-2.18508	Cluster-3554.8548	-5.35496856499739	None	GO:0005886, GO:0016021, GO:0004674, GO:0005199, GO:0005524, GO:0006468	None	Putative protein kinase RLK-Pelle-PERK-1 family
Cluster-2.7209	Cluster-14903.0	-5.16170291812182	None	GO:0016853	None	hypothetical protein
Cluster-5948.0	Cluster-3554.31502	-5.02281613312809	None	None	Reverse_transcriptase-like	Component of the replication protein A complex (RPA) required for DNA recombination, repair and replication. The activity of RPA is mediated by single-stranded DNA binding and protein interactions. Probably involved in repair of double-strand DNA breaks (DSBs) induced by genotoxic stresses
Cluster-2.12802	Cluster-3554.25255	-10.6033356457495	None	GO:0000325,GO:0001101,GO:0003674,GO:0003824,GO:0004888,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006873,GO:0006875,GO:0006950,GO:0006970,GO:0007154,GO:0007165,GO:0008150,GO:0008281,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0009738,GO:0009755,GO:0009987,GO:0010033,GO:0010118,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019725,GO:0022804,GO:0022857,GO:0023052,GO:0030003,GO:0030004,GO:0030007,GO:0031090,GO:0032870,GO:0033993,GO:0038023,GO:0042221,GO:0042592,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055065,GO:0055067,GO:0055075,GO:0055080,GO:0055082,GO:0055085,GO:0060089,GO:0065007,GO:0065008,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071495,GO:0097305,GO:0097306,GO:0098588,GO:0098771,GO:0098805,GO:1901527,GO:1901700,GO:1901701	None	Late_nodulin_protein
Cluster-11515.1	Cluster-3554.39917	-5.11070585458562	None	None	Putative Late embryogenesis abundant protein, LEA-18	Putative Late embryogenesis abundant protein, LEA-18
Cluster-1224.0	Cluster-3554.39456	-6.61272978538097	None	None	Putative rmlC-like jelly roll protein	Putative rmlC-like jelly roll protein
Cluster-2.36591	Cluster-3554.38317	-12.0233105128852	None	None	None	None
Cluster-6627.0	Cluster-5258.0	-5.08997750348199	GO:0003674,GO:0003824,GO:0004020,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044424,GO:0044444,GO:0044464	GO:0003674,GO:0003824,GO:0004020,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044424,GO:0044444,GO:0044464	Catalyzes the synthesis of activated sulfate	Catalyzes the synthesis of activated sulfate
Cluster-2.6596	Cluster-3554.35275	-5.36381764237646	None	GO:0005634, GO:0046982, GO:0006334	None	Putative transcription factor Hap3/NF-YB family
Cluster-2.39070	Cluster-3554.37913	-5.27707704665111	None	None	None	None
Cluster-2.27321	Cluster-3554.25998	-5.63988568704403	None	None	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding
Cluster-11290.0	Cluster-3554.20870	-5.29400612222869	GO:0016021, GO:0051119, GO:0034219	GO:0016021, GO:0051119, GO:0034219	Putative SWEET sugar transporter	Putative SWEET sugar transporter
Cluster-2.22030	Cluster-3554.24627	-5.05722628946968	None	None	None	receptor-like serine threonine-protein kinase
Cluster-9405.0	Cluster-3554.44001	-5.47825637396564	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004525,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009892,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0014070,GO:0016070,GO:0016246,GO:0016441,GO:0016442,GO:0016458,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019222,GO:0030422,GO:0031047,GO:0031050,GO:0031332,GO:0032296,GO:0032991,GO:0034641,GO:0035194,GO:0040029,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043331,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0048519,GO:0050789,GO:0050896,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0070918,GO:0071310,GO:0071359,GO:0071407,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:1901360,GO:1901363,GO:1901698,GO:1901699,GO:1990904	GO:0003723, GO:0004525, GO:0006396, GO:0090502	Ribonuclease 3-like protein 3	Putative ribonuclease III
Cluster-2.4026	Cluster-3554.26279	-5.14174408032083	None	GO:0016021, GO:0016298, GO:0006629	Monoglyceride	Putative 2-acylglycerol O-acyltransferase
Cluster-2.44153	Cluster-3554.18845	-10.628939267005	None	GO:0008168, GO:0032259	Late_nodulin_protein	Late_nodulin_protein
Cluster-2.39265	Cluster-3554.18838	-9.87546189568348	GO:0016021, GO:0003735, GO:0006412, GO:0006810	GO:0016021, GO:0004674, GO:0005524, GO:0032440, GO:0006468, GO:0055114	Late_nodulin_protein	Late_nodulin_protein
Cluster-2.2383	Cluster-3554.44434	-5.59604800161515	None	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006950,GO:0006979,GO:0008113,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009719,GO:0009725,GO:0009735,GO:0009941,GO:0009987,GO:0010033,GO:0016491,GO:0016667,GO:0016671,GO:0031967,GO:0031975,GO:0033554,GO:0034599,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0070887	None	peptide methionine sulfoxide reductase
Cluster-8854.2	Cluster-3554.24226	-8.88606771244868	None	None	Belongs to the helicase family	Belongs to the helicase family
Cluster-2.12513	Cluster-3554.18485	-11.838573585376	GO:0042765, GO:0003923, GO:0016255	GO:0016021, GO:0046872, GO:0009878	Late_nodulin_protein	Putative Late nodulin
Cluster-11290.1	Cluster-3554.20870	-5.82440902545283	GO:0000325,GO:0003674,GO:0005215,GO:0005353,GO:0005355,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005887,GO:0006810,GO:0006950,GO:0006970,GO:0006995,GO:0007034,GO:0007154,GO:0007623,GO:0008150,GO:0008515,GO:0008643,GO:0008645,GO:0009266,GO:0009267,GO:0009314,GO:0009409,GO:0009416,GO:0009605,GO:0009628,GO:0009642,GO:0009646,GO:0009705,GO:0009743,GO:0009744,GO:0009746,GO:0009749,GO:0009750,GO:0009987,GO:0009991,GO:0010033,GO:0015144,GO:0015145,GO:0015149,GO:0015154,GO:0015157,GO:0015749,GO:0015755,GO:0015766,GO:0015770,GO:0015772,GO:0016020,GO:0016021,GO:0016043,GO:0022607,GO:0022857,GO:0031090,GO:0031224,GO:0031226,GO:0031667,GO:0031668,GO:0031669,GO:0033231,GO:0033554,GO:0034219,GO:0034284,GO:0034285,GO:0034486,GO:0042221,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043562,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0048511,GO:0050896,GO:0051119,GO:0051179,GO:0051234,GO:0051259,GO:0051260,GO:0051716,GO:0055085,GO:0065003,GO:0070417,GO:0071496,GO:0071702,GO:0071840,GO:0071944,GO:0098588,GO:0098805,GO:1901700,GO:1902334,GO:1904659	GO:0016021, GO:0051119, GO:0034219	Mediates both low-affinity uptake and efflux of sugar across the membrane	Putative SWEET sugar transporter
Cluster-10.0	Cluster-3554.4426	-5.93757013735661	GO:0001101,GO:0002218,GO:0002252,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0003700,GO:0006355,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009627,GO:0009682,GO:0009719,GO:0009725,GO:0009751,GO:0009753,GO:0009755,GO:0009814,GO:0009862,GO:0009863,GO:0009864,GO:0009867,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010033,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0014070,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031347,GO:0031349,GO:0032870,GO:0035690,GO:0042221,GO:0042493,GO:0042742,GO:0043207,GO:0045087,GO:0045088,GO:0045089,GO:0045892,GO:0045934,GO:0046677,GO:0048518,GO:0048519,GO:0048523,GO:0048583,GO:0048584,GO:0048831,GO:0050776,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050832,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051239,GO:0051241,GO:0051252,GO:0051253,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071395,GO:0071407,GO:0071446,GO:0071495,GO:0080090,GO:0080134,GO:0098542,GO:0140110,GO:1900055,GO:1900056,GO:1901698,GO:1901700,GO:1901701,GO:1902679,GO:1903506,GO:1903507,GO:1905622,GO:2000024,GO:2000026,GO:2000112,GO:2000113,GO:2001141	GO:0003700, GO:0043565, GO:0006355	WRKY Transcription Factor	Putative transcription factor WRKY family
Cluster-2.33683	Cluster-3554.28858	-5.26611822018273	None	None	None	Putative ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain-containing protein
Cluster-2.47539	Cluster-3554.4029	-5.74136672338983	None	None	Mitochondrial protein	gag-polypeptide of LTR copia-type
Cluster-2.34925	Cluster-4184.1	-10.0184249326332	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0031974,GO:0031981,GO:0034641,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0070035,GO:0071704,GO:0090304,GO:0140098,GO:1901360	GO:0003676, GO:0004004, GO:0005524, GO:0010501	DEAD-box ATP-dependent RNA helicase	Putative RNA helicase
Cluster-2.28531	Cluster-3554.22778	-5.68194322716941	None	None	None	None
Cluster-2.7354	Cluster-3554.27468	-9.91354969498951	GO:0001666,GO:0003674,GO:0005215,GO:0005342,GO:0005372,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006833,GO:0006855,GO:0006950,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009628,GO:0012505,GO:0015075,GO:0015103,GO:0015105,GO:0015129,GO:0015250,GO:0015267,GO:0015318,GO:0015698,GO:0015700,GO:0015711,GO:0015718,GO:0015727,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0031224,GO:0031226,GO:0031347,GO:0034220,GO:0035873,GO:0036293,GO:0042044,GO:0042221,GO:0042493,GO:0042891,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046685,GO:0046942,GO:0046943,GO:0048583,GO:0050789,GO:0050896,GO:0051179,GO:0051181,GO:0051234,GO:0055085,GO:0065007,GO:0070482,GO:0071702,GO:0071944,GO:0080134,GO:0080170,GO:0098656,GO:1901618,GO:1903825,GO:1905039	GO:0005887, GO:0015250, GO:0015254, GO:0006833, GO:0009992, GO:0015793, GO:0034220	Belongs to the MIP aquaporin (TC 1.A.8) family	Putative major intrinsic protein
Cluster-2.11463	Cluster-3554.35889	-6.00428427293828	None	GO:0005887, GO:0005351, GO:0005355, GO:0015992, GO:0046323, GO:1904659	None	Putative major facilitator, sugar transporter, major facilitator superfamily
Cluster-2.47423	Cluster-3554.35067	-5.38803860759039	None	None	Zinc knuckle family protein	hypothetical protein
Cluster-2.5200	Cluster-3554.14481	-6.30791010000527	GO:0009506, GO:0016021, GO:0046658, GO:0004871, GO:0006952, GO:0007165	GO:0005623, GO:0033741, GO:0019419, GO:0045454	5'-adenylylsulfate reductase, thioredoxin-independent	Putative adenylyl-sulfate reductase (thioredoxin)
Cluster-7251.1	Cluster-5466.0	-5.03613828929176	None	GO:0005576, GO:0005618, GO:0030145, GO:0045735, GO:0046564, GO:0033609	None	Putative germin
Cluster-2.11640	Cluster-3554.26716	-5.46455430446554	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	Pentatricopeptide repeat-containing protein	Pentatricopeptide repeat-containing protein
Cluster-2.16452	Cluster-3554.21589	-8.12051594508482	None	None	None	None
Cluster-2.19931	Cluster-3554.18923	-5.77459199540983	None	None	Putative Transposase-associated domain-containing protein	source UniProtKB
Cluster-2.62165	Cluster-3554.44560	-7.28328129624127	None	None	BEST Arabidopsis thaliana protein match is Protein of	BEST Arabidopsis thaliana protein match is Protein of
